 USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
076500 99999 201111011100 100   5 ***  49 BKN 8 7 *  6.2 21 ** ** ** ** ** ** ** 2   66   56 1018.4 30.06 1014.6 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111011200 140   8 ***  49 BKN 8 7 *  6.2 21 ** ** ** ** ** ** ** 6   70   57 1017.7 30.03 1014.0 *** *** *****  0.04 *****  0.00T** 
076500 99999 201111011300 150  10 ***  49 BKN 8 7 *  6.2 21 ** ** ** ** ** ** ** 2   70   55 1017.3 30.03 1013.6 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111011400 140  13 ***  49 BKN 8 7 *  6.2 21 ** ** ** ** ** ** ** 2   69   55 1017.0 30.03 1013.2 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111011500 120  10 ***  49 BKN 8 7 *  6.2 21 ** ** ** ** ** ** ** 2   68   54 1017.0 30.03 1013.2 *** *** ***** ***** *****  0.00 ** 
076500 99999 201111011600 130  11 ***  49 BKN 8 7 *  6.2 21 ** ** ** ** ** ** ** 2   66   53 1016.9 30.00 1013.1 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111011700 110  10 ***  59 BKN 8 7 *  6.2 ** ** ** ** ** ** ** ** *   64   54 1017.2 30.03 1013.4 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111011800 110  11 ***  45 BKN 9 7 *  9.4 ** ** ** ** ** ** ** ** *   65   54 1018.1 30.06 1014.3  71  58 ***** ***** *****  0.04 ** 
076500 99999 201111011900 010   9 ***  42 OVC 9 * * 12.5 61 ** ** ** ** ** ** ** 6   64   55 1018.6 30.06 1014.8 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111012000 060  10 ***  42 OVC 9 * *  7.5 91 ** ** ** ** ** ** ** 9   61   56 1018.8 30.06 1015.0 *** ***  0.04 ***** ***** ***** ** 
076500 99999 201111012100 080  13 ***  42 OVC 9 7 *  7.5 61 ** ** ** ** ** ** ** 9   60   55 1018.8 30.06 1015.0 *** *** ***** ***** *****  0.08 ** 
076500 99999 201111012200 090  11 ***  39 OVC 9 * *  7.5 61 ** ** ** ** ** ** ** 6   59   55 1018.4 30.06 1014.6 *** ***  0.04 ***** ***** ***** ** 
076500 99999 201111012300 080   9 ***  42 OVC 2 * *  9.4 61 ** ** ** ** ** ** ** 6   60   55 1018.0 30.06 1014.2 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111020000 100  10 ***  45 OVC 2 * * 12.5 21 ** ** ** ** ** ** ** 9   61   56 1017.6 30.03 1013.8 *** *** *****  0.16 *****  0.08 ** 
076500 99999 201111020100 110  10 ***  41 OVC * * * 13.1 61 ** ** ** 61 ** ** ** *   62   56 1017.2 ***** 1013.4 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111020200 090   6 ***  27 OVC * * *  8.1 60 ** ** ** 61 ** ** ** *   63   56 1017.4 ***** 1013.6 *** ***  0.01 ***** ***** ***** ** 
076500 99999 201111020300 110  16 *** *** OVC * * *  3.8 63 ** ** ** 62 ** ** ** *   61   57 1016.5 ***** 1012.7 *** *** ***** ***** *****  0.16 ** 
076500 99999 201111020400 100  13 ***  30 BKN 9 * *  9.4 61 ** ** ** ** ** ** ** 6   61   57 1016.4 30.00 1012.6 *** ***  0.24 ***** ***** ***** ** 
076500 99999 201111020500 110  13 ***  30 BKN 9 * *  9.4 21 ** ** ** ** ** ** ** 6   62   57 1016.3 30.00 1012.5 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111020600 120  14 ***  37 BKN 2 * * 18.8 01 ** ** ** ** ** ** ** *   63   56 1016.2 30.00 1012.4  65  59 ***** *****  0.57  0.51 ** 
076500 99999 201111020700 100  10 ***  37 BKN 2 * * 18.8 ** ** ** ** ** ** ** ** *   61   56 1016.6 30.00 1012.8 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111020800 100  11 ***  42 BKN 2 * * 18.8 ** ** ** ** ** ** ** ** *   62   56 1016.6 30.00 1012.8 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111020900 100   8 ***  32 OVC 9 * *  3.1 61 ** ** ** ** ** ** ** 6   61   57 1016.4 30.00 1012.6 *** *** ***** ***** *****  0.03 ** 
076500 99999 201111021000 110  11 ***  26 BKN 2 * *  5.0 60 ** ** ** ** ** ** ** 6   64   59 1016.5 ***** 1012.7 *** ***  0.03 ***** ***** ***** ** 
076500 99999 201111021100 110  11 ***  16 OVC 9 * *  3.1 63 ** ** ** ** ** ** ** 6   62   59 1016.0 30.00 1012.2 *** ***  0.20 ***** ***** ***** ** 
076500 99999 201111021200 130  13 ***  26 OVC 9 * *  3.8 60 ** ** ** ** ** ** ** 6   65   62 1015.3 29.97 1011.5 *** *** *****  0.28 *****  0.24 ** 
076500 99999 201111021300 120  16 ***  16 OVC 3 * *  9.4 21 ** ** ** ** ** ** ** 6   67   61 1014.9 29.94 1011.1 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111021400 130  19 ***  26 BKN 8 * *  3.8 61 ** ** ** ** ** ** ** 6   67   62 1014.6 29.94 1010.8 *** ***  0.01 ***** ***** ***** ** 
076500 99999 201111021500 120  18 ***  42 BKN 8 3 *  6.2 21 ** ** ** ** ** ** ** 6   67   60 1014.5 29.94 1010.7 *** *** ***** ***** *****  0.01 ** 
076500 99999 201111021600 120  15 ***  42 BKN 8 3 *  9.4 21 ** ** ** ** ** ** ** 6   65   60 1014.3 29.94 1010.5 *** ***  0.04 ***** ***** ***** ** 
076500 99999 201111021700 120  14 ***  25 BKN 3 * *  9.4 25 ** ** ** ** ** ** ** 8   64   60 1014.6 29.94 1010.8 *** ***  0.08 ***** ***** ***** ** 
076500 99999 201111021800 110  13 ***  23 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   64   60 1014.8 29.94 1011.0  68  61 ***** ***** *****  0.39 ** 
076500 99999 201111021900 130  11 ***  23 BKN 8 7 *  6.2 21 ** ** ** ** ** ** ** 6   64   59 1014.6 29.94 1010.8 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111022000 120  16 ***  23 BKN 8 * *  6.2 60 ** ** ** ** ** ** ** 6   63   58 1014.3 29.94 1010.5 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111022100 120  17 ***  23 BKN 8 * *  5.0 60 ** ** ** ** ** ** ** 6   63   58 1014.3 29.94 1010.5 *** *** ***** ***** *****  0.01 ** 
076500 99999 201111022200 110  19 ***  23 BKN 8 * *  6.2 60 ** ** ** ** ** ** ** 6   63   58 1013.8 29.91 1010.0 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111022300 120  19 ***  39 BKN 8 * *  6.2 21 ** ** ** ** ** ** ** 6   63   57 1013.7 29.91 1009.9 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111030000 110  16 ***  98 *** 5 3 0  6.2 01 ** ** ** ** ** ** ** 6   62   56 1013.3 29.91 1009.5 *** *** ***** ***** *****  0.00T** 
076500 99999 201111030100 110  16 *** 217 OVC * * * 15.0 00 ** ** ** ** ** ** ** *   62   55 1012.9 29.88 1009.1 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111030200 110  18 *** *** OVC * * * 15.6 00 ** ** ** ** ** ** ** *   63   55 1012.4 29.88 1008.6 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111030300 110  19 *** *** OVC * * * 16.2 00 ** ** ** ** ** ** ** *   63   54 1011.6 29.85 1007.8 *** *** ***** ***** *****  0.00 ** 
076500 99999 201111030400 110  19 *** 128 BKN 5 7 *  9.4 ** ** ** ** ** ** ** ** *   64   55 1011.4 29.85 1007.6 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111030500 110  18 *** 128 BKN 5 7 *  9.4 ** ** ** ** ** ** ** ** *   64   55 1011.3 29.85 1007.5 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111030600 120  21 *** 118 BKN 5 7 *  9.4 00 ** ** ** ** ** ** ** *   64   55 1011.1 29.85 1007.3  64  62 ***** *****  0.41  0.00T** 
076500 99999 201111030700 110  22 ***  45 BKN 8 7 *  9.4 ** ** ** ** ** ** ** ** *   65   55 1010.9 29.83 1007.1 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111030800 110  22 ***  31 BKN 8 * * 12.5 ** ** ** ** ** ** ** ** *   66   56 1011.0 29.85 1007.2 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111030900 120  23 *** 138 BKN 2 3 * 12.5 ** ** ** ** ** ** ** ** *   68   57 1010.3 29.83 1006.6 *** *** ***** ***** *****  0.00 ** 
076500 99999 201111031000 130  25 ***  32 BKN 8 7 * 12.5 60 ** ** ** ** ** ** ** 6   67   58 1010.2 29.83 1006.5 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111031100 130  23 ***  35 BKN 8 * * 12.5 21 ** ** ** ** ** ** ** 6   67   58 1009.7 29.80 1006.0 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111031200 130  23 ***  26 OVC 8 7 * 18.8 03 ** ** ** ** ** ** ** 6   68   57 1008.7 29.77 1005.0 *** *** *****  0.00T*****  0.00T** 
076500 99999 201111031300 130  24 ***  26 OVC 8 7 * 18.8 ** ** ** ** ** ** ** ** *   68   57 1008.3 29.77 1004.6 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111031400 120  28  41 138 OVC 2 3 * 18.8 ** ** ** ** ** ** ** ** *   67   56 1006.9 29.74 1003.2 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111031500 120  32 ***  32 OVC 8 * * 18.8 ** ** ** ** ** ** ** ** *   68   56 1006.8 29.74 1003.1 *** *** ***** ***** *****  0.00 ** 
076500 99999 201111031600 120  28  40  32 OVC 8 * * 18.8 60 ** ** ** ** ** ** ** 6   65   58 1006.8 29.71 1003.1 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111031700 110  24 ***  39 OVC 8 * *  5.0 63 ** ** ** ** ** ** ** 6   63   58 1006.7 29.71 1002.9 *** ***  0.08 ***** ***** ***** ** 
076500 99999 201111031800 110  26 ***  32 OVC 8 * *  7.5 61 ** ** ** ** ** ** ** 6   63   57 1006.2 29.71 1002.4  69  63 ***** ***** *****  0.12 ** 
076500 99999 201111031900 120  28 ***  39 OVC 8 7 *  9.4 60 ** ** ** ** ** ** ** 6   64   57 1006.2 29.71 1002.5 *** ***  0.01 ***** ***** ***** ** 
076500 99999 201111032000 120  28 ***  98 OVC 8 7 * 18.8 21 ** ** ** ** ** ** ** 6   65   56 1005.9 29.71 1002.2 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111032100 120  29 ***  39 OVC 8 7 * 18.8 21 ** ** ** ** ** ** ** 6   65   57 1006.5 29.71 1002.8 *** *** ***** ***** *****  0.01 ** 
076500 99999 201111032200 120  28 ***  32 OVC 8 7 * 18.8 60 ** ** ** ** ** ** ** 6   66   57 1005.6 29.68 1001.9 *** ***  0.01 ***** ***** ***** ** 
076500 99999 201111032300 120  24 ***  32 OVC 9 * * 18.8 63 ** ** ** ** ** ** ** 6   64   58 1005.2 29.68 1001.5 *** ***  0.04 ***** ***** ***** ** 
076500 99999 201111040000 120  25 ***  32 OVC 9 * *  3.8 61 ** ** ** ** ** ** ** 6   64   59 1005.0 29.68 1001.3 *** *** *****  0.08 *****  0.08 ** 
076500 99999 201111040100 120  23 ***  33 OVC * * *  9.4 00 ** ** ** ** ** ** ** *   64   59 1004.2 ***** 1000.5 *** ***  0.08 ***** ***** ***** ** 
076500 99999 201111040200 120  22 ***  44 OVC * * *  2.7 61 ** ** ** 61 ** ** ** *   65   60 1004.3 ***** 1000.6 *** ***  0.12 ***** ***** ***** ** 
076500 99999 201111040300 120  24 ***  31 OVC * * * 12.5 00 ** ** ** ** ** ** ** *   65   60 1003.9 ***** 1000.2 *** *** ***** ***** *****  0.24 ** 
076500 99999 201111040400 120  19 ***  32 OVC 9 * *  5.0 61 ** ** ** ** ** ** ** 6   65   61 1003.7 29.62 1000.0 *** ***  0.04 ***** ***** ***** ** 
076500 99999 201111040500 130  16 ***  26 OVC 9 * *  5.0 60 ** ** ** ** ** ** ** 6   66   62 1003.6 29.62  999.9 *** ***  0.01 ***** ***** ***** ** 
076500 99999 201111040600 130  18 ***  26 OVC 9 * * 12.5 21 ** ** ** ** ** ** ** *   66   61 1003.6 29.62  999.9  66  63 ***** *****  0.45  0.35 ** 
076500 99999 201111040700 140  25 ***  11 OVC 9 * *  3.8 61 ** ** ** ** ** ** ** 6   67   64 1002.3 29.59  998.6 *** ***  0.02 ***** ***** ***** ** 
076500 99999 201111040800 150  23 ***  20 OVC 8 * *  5.0 91 ** ** ** ** ** ** ** 9   68   64 1003.5 29.62  999.8 *** ***  0.04 ***** ***** ***** ** 
076500 99999 201111040900 140  18 ***  16 OVC 9 * *  6.2 60 ** ** ** ** ** ** ** 9   68   64 1003.7 29.62 1000.0 *** *** ***** ***** *****  0.08 ** 
076500 99999 201111041000 120  14 ***  59 OVC 8 7 *  9.4 21 ** ** ** ** ** ** ** 6   68   62 1003.2 29.62  999.5 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111041100 120  21 ***  89 OVC 8 7 *  9.4 60 ** ** ** ** ** ** ** 6   68   63 1002.5 29.59  998.8 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111041200 110  28 ***  89 OVC 9 8 * 12.5 21 ** ** ** ** ** ** ** 9   69   61  999.8 29.50  996.1 *** *** *****  0.08 *****  0.01 ** 
076500 99999 201111041300 130  29 ***  21 OVC 9 * *  7.5 61 ** ** ** ** ** ** ** 6   67   61 1001.1 29.56  997.4 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111041400 120  29 ***  89 OVC 8 7 3  9.4 60 ** ** ** ** ** ** ** 6   68   61 1000.7 29.53  997.0 *** ***  0.01 ***** ***** ***** ** 
076500 99999 201111041500 110  30  41  89 OVC 9 7 * 12.5 60 ** ** ** ** ** ** ** 6   68   59 1000.3 29.53  996.6 *** *** ***** ***** *****  0.01 ** 
076500 99999 201111041600 120  31 ***  42 BKN 8 8 * 18.8 21 ** ** ** ** ** ** ** 6   69   58 1000.0 29.53  996.3 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111041700 120  30  43  98 BKN 2 7 2 18.8 21 ** ** ** ** ** ** ** 6   69   56  999.3 29.50  995.6 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111041800 120  32  44 128 BKN 8 7 2 18.8 03 ** ** ** ** ** ** ** 6   70   57  999.3 29.50  995.6  71  66 ***** ***** *****  0.00T** 
076500 99999 201111041900 130  39  49 138 BKN 5 7 * 18.8 ** ** ** ** ** ** ** ** *   72   57 1000.0 29.50  996.3 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111042000 130  31  49  35 OVC 9 * * 18.8 ** ** ** ** ** ** ** ** *   71   58 1000.2 29.53  996.5 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111042100 140  30 ***  35 OVC 9 * * 15.6 29 ** ** ** ** ** ** ** 9   69   61 1000.4 29.53  996.7 *** *** ***** ***** *****  0.12 ** 
076500 99999 201111042200 150  28 ***  35 BKN 9 7 * 15.6 29 ** ** ** ** ** ** ** 9   68   61 1000.7 29.53  997.0 *** ***  0.24 ***** ***** ***** ** 
076500 99999 201111042300 140  28 ***  98 BKN 5 7 * 15.6 ** ** ** ** ** ** ** ** *   68   60 1001.6 29.56  997.9 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111050000 140  21 ***  98 BKN 5 7 * 15.6 02 ** ** ** ** ** ** ** 9   67   58 1001.9 29.59  998.2 *** *** *****  0.35 *****  0.24 ** 
076500 99999 201111050100 120  11 ***  42 OVC * * *  3.1 61 ** ** ** 61 ** ** ** *   64   60 1001.9 *****  998.2 *** ***  0.04 ***** ***** ***** ** 
076500 99999 201111050200 140  21 ***  98 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   65   60 1001.4 *****  997.7 *** ***  0.04 ***** ***** ***** ** 
076500 99999 201111050300 140  10 *** *** OVC * * * 31.2 00 ** ** ** ** ** ** ** *   63   56 1001.6 29.56  997.9 *** *** ***** ***** *****  0.12 ** 
076500 99999 201111050400 110   7 ***  89 BKN 5 7 * 18.8 ** ** ** ** ** ** ** ** *   63   58 1001.5 29.56  997.8 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111050500 110  15 ***  59 BKN 5 7 * 18.8 ** ** ** ** ** ** ** ** *   63   56 1001.6 29.56  997.9 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111050600 130   7 ***  98 BKN 5 7 * 18.8 01 ** ** ** ** ** ** ** *   61   55 1001.4 29.56  997.6  72  61 ***** *****  0.59  0.00 ** 
076500 99999 201111050700 090   6 ***  59 BKN 8 * * 18.8 ** ** ** ** ** ** ** ** *   61   56 1001.9 29.56  998.1 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111050800 080   9 ***  49 BKN 9 * *  6.2 80 ** ** ** ** ** ** ** 8   64   59 1001.9 29.59  998.2 *** ***  0.03 ***** ***** ***** ** 
076500 99999 201111050900 090  11 ***  20 OVC 9 * *  1.2 95 82 ** ** ** ** ** ** 9   62   58 1002.6 29.59  998.9 *** *** ***** ***** *****  0.35 ** 
076500 99999 201111051000 030   9 ***  20 OVC 9 6 *  7.5 95 81 ** ** ** ** ** ** 9   62   58 1001.1 29.56  997.4 *** ***  0.35 ***** ***** ***** ** 
076500 99999 201111051100 070  10 ***  32 OVC 8 7 * 12.5 21 ** ** ** ** ** ** ** 9   62   57 1001.5 29.56  997.8 *** ***  0.01 ***** ***** ***** ** 
076500 99999 201111051200 070  19 ***  32 OVC 9 * * 12.5 17 16 ** ** ** ** ** ** 9   63   56 1000.0 29.53  996.3 *** *** *****  0.71 *****  0.35 ** 
076500 99999 201111051300 110  38 ***  26 OVC 9 * *  1.2 95 82 ** ** ** ** ** ** 9   60   54 1001.3 29.56  997.5 *** ***  0.20 ***** ***** ***** ** 
076500 99999 201111051400 080   7 ***  89 OVC 9 6 * 12.5 91 ** ** ** ** ** ** ** 9   60   55 1000.9 29.53  997.1 *** ***  0.04 ***** ***** ***** ** 
076500 99999 201111051500 010   3 ***  23 OVC 9 * *  5.0 95 81 ** ** ** ** ** ** 9   60   56 1000.5 29.53  996.7 *** *** ***** ***** *****  0.24 ** 
076500 99999 201111051600 110  10 ***  16 OVC 9 * *  1.9 95 81 ** ** ** ** ** ** 9   57   53 1001.1 29.56  997.3 *** ***  0.31 ***** ***** ***** ** 
076500 99999 201111051700 020   3 ***  35 OVC 9 * *  6.2 92 ** ** ** ** ** ** ** 9   58   54 1001.1 29.56  997.3 *** ***  0.04 ***** ***** ***** ** 
076500 99999 201111051800 290  13 ***  20 OVC 9 * *  3.1 95 81 ** ** ** ** ** ** 9   59   56 1001.6 29.56  997.8  64  56 ***** ***** *****  1.46 ** 
076500 99999 201111051900 360  10 ***  13 OVC 8 * *  1.9 92 ** ** ** ** ** ** ** 9   58   56 1001.0 29.56  997.2 *** ***  0.35 ***** ***** ***** ** 
076500 99999 201111052000 360   7 ***  59 OVC 5 7 * 31.2 21 ** ** ** ** ** ** ** 6   60   57 1001.7 29.56  997.9 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111052100 050  17 ***  23 OVC 9 * *  5.0 63 ** ** ** ** ** ** ** 9   60   55 1001.7 29.56  997.9 *** *** ***** ***** *****  0.39 ** 
076500 99999 201111052200 050  23 ***  23 OVC 9 * *  4.4 63 ** ** ** ** ** ** ** 6   59   55 1001.2 29.56  997.4 *** ***  0.08 ***** ***** ***** ** 
076500 99999 201111052300 050  15 ***  49 OVC 8 * *  5.0 63 ** ** ** ** ** ** ** 6   59   54 1001.1 29.56  997.3 *** ***  0.08 ***** ***** ***** ** 
076500 99999 201111060000 050  18 ***  32 OVC 8 7 *  7.5 61 ** ** ** ** ** ** ** 9   59   53 1000.6 29.53  996.8 *** *** *****  0.59 *****  0.20 ** 
076500 99999 201111060100 050  21 *** *** OVC * * * 31.2 60 ** ** ** 61 ** ** ** *   58   53 1000.3 29.53  996.5 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111060200 050  14 *** *** OVC * * * 16.9 61 ** ** ** 61 ** ** ** *   58   54 1000.9 29.53  997.1 *** ***  0.04 ***** ***** ***** ** 
076500 99999 201111060300 040   9 *** *** OVC * * * 16.9 60 ** ** ** 61 ** ** ** *   58   54 1001.1 29.56  997.3 *** *** ***** ***** *****  0.04 ** 
076500 99999 201111060400 040   9 ***  39 OVC 8 7 * 18.8 61 ** ** ** ** ** ** ** 6   59   55 1001.0 29.56  997.2 *** ***  0.04 ***** ***** ***** ** 
076500 99999 201111060500 060  10 ***  39 OVC 8 7 *  2.5 63 ** ** ** ** ** ** ** 6   59   56 1001.1 29.53  997.3 *** ***  0.08 ***** ***** ***** ** 
076500 99999 201111060600 060  16 ***  59 OVC 8 7 * 18.8 21 ** ** ** ** ** ** ** *   60   53 1002.6 29.59  998.8  61  58 ***** *****  2.23  0.79 ** 
076500 99999 201111060700 070  14 ***  79 OVC 8 7 * 18.8 ** ** ** ** ** ** ** ** *   60   55 1003.7 29.62  999.9 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111060800 070  11 ***  45 OVC 8 * * 15.6 21 ** ** ** ** ** ** ** 6   60   55 1005.3 29.68 1001.5 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111060900 060  17 ***  42 BKN 8 4 2 37.5 01 ** ** ** ** ** ** ** 6   63   56 1006.0 29.68 1002.2 *** *** ***** ***** *****  0.00T** 
076500 99999 201111061000 070  14 ***  59 BKN 8 3 2 37.5 ** ** ** ** ** ** ** ** *   64   56 1006.9 29.71 1003.1 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111061100 060  14 ***  59 BKN 8 3 * 37.5 16 ** ** ** ** ** ** ** 2   63   53 1007.6 29.74 1003.8 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111061200 060  11 ***  49 OVC 8 3 *  7.5 62 ** ** ** ** ** ** ** 6   61   54 1007.4 29.74 1003.6 *** *** *****  0.00T*****  0.00T** 
076500 99999 201111061300 070  13 ***  69 BKN 8 3 *  7.5 61 ** ** ** ** ** ** ** 6   60   55 1007.9 29.74 1004.1 *** ***  0.02 ***** ***** ***** ** 
076500 99999 201111061400 060  10 ***  69 BKN 8 3 *  7.5 21 ** ** ** ** ** ** ** 6   60   55 1007.8 29.74 1004.0 *** ***  0.03 ***** ***** ***** ** 
076500 99999 201111061500 080  10 ***  79 BKN 8 3 * 18.8 15 ** ** ** ** ** ** ** 6   60   55 1008.4 29.77 1004.6 *** *** ***** ***** *****  0.04 ** 
076500 99999 201111061600 100  10 ***  69 BKN 2 3 * 18.8 60 ** ** ** ** ** ** ** 6   59   53 1008.8 29.77 1005.0 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111061700 090  11 ***  79 BKN 8 * * 18.8 21 ** ** ** ** ** ** ** 6   59   51 1009.6 29.80 1005.8 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111061800 080  13 ***  69 BKN 5 0 0 18.8 21 ** ** ** ** ** ** ** 6   58   51 1010.1 29.80 1006.3  64  58 ***** ***** *****  0.04 ** 
076500 99999 201111061900 070  14 ***  89 BKN 1 3 2 18.8 ** ** ** ** ** ** ** ** *   58   52 1010.3 29.83 1006.5 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111062000 340   6 *** *** SCT 5 3 0 18.8 ** ** ** ** ** ** ** ** *   57   52 1011.4 29.85 1007.6 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111062100 080   3 *** 722 SCT 5 3 0 18.8 ** ** ** ** ** ** ** ** *   55   51 1011.7 29.85 1007.9 *** *** ***** ***** *****  0.00 ** 
076500 99999 201111062200 150   3 *** 157 *** 5 3 0 12.5 ** ** ** ** ** ** ** ** *   54   51 1011.7 29.85 1007.9 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111062300 180   2 *** 177 BKN 0 3 2 12.5 ** ** ** ** ** ** ** ** *   53   51 1012.2 29.88 1008.3 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111070000 020   1 *** 108 BKN 0 3 0 12.5 ** ** ** ** ** ** ** ** *   55   52 1011.9 29.88 1008.1 *** *** *****  0.00T*****  0.00 ** 
076500 99999 201111070100 080   8 *** *** BKN * * * 37.5 00 ** ** ** ** ** ** ** *   58   51 1012.3 29.88 1008.5 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111070200 070   6 *** *** BKN * * * 37.5 00 ** ** ** ** ** ** ** *   57   51 1012.3 29.88 1008.5 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111070300 030   2 *** 722 CLR 0 0 0 37.5 00 ** ** ** ** ** ** ** *   56   50 1012.4 29.88 1008.6 *** *** ***** ***** *****  0.00 ** 
076500 99999 201111070400 040   3 *** 108 BKN 0 3 0 18.8 ** ** ** ** ** ** ** ** *   56   49 1012.3 29.88 1008.5 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111070500 100   8 *** *** SCT 0 3 0 25.0 ** ** ** ** ** ** ** ** *   55   49 1012.2 29.88 1008.4 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111070600 060   2 *** *** SCT 0 3 2 25.0 02 ** ** ** ** ** ** ** *   53   48 1012.4 29.88 1008.5  58  52 ***** *****  0.06  0.00 ** 
076500 99999 201111070700 030   3 *** *** SCT 0 3 0 37.5 ** ** ** ** ** ** ** ** *   53   47 1013.0 29.88 1009.1 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111070800 070   8 *** *** SCT 0 3 2 37.5 ** ** ** ** ** ** ** ** *   58   47 1013.3 29.91 1009.5 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111070900 070  14 *** 108 BKN 5 8 0 37.5 ** ** ** ** ** ** ** ** *   61   48 1013.4 29.91 1009.6 *** *** ***** ***** *****  0.00 ** 
076500 99999 201111071000 090  11 ***  98 BKN 5 3 0 37.5 ** ** ** ** ** ** ** ** *   62   49 1013.9 29.91 1010.1 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111071100 080  13 ***  98 *** 8 3 2 37.5 ** ** ** ** ** ** ** ** *   62   50 1013.7 29.91 1009.9 *** ***  0.00 ***** ***** ***** ** 
076500 99999 201111071200 070  14 ***  98 *** 8 3 2 37.5 ** ** ** ** ** ** ** ** *   63   51 1013.3 29.91 1009.5 *** *** *****  0.00 *****  0.00 ** 
076500 99999 201111071300 070  10 ***  69 BKN 2 7 * 37.5 60 ** ** ** ** ** ** ** 6   62   52 1012.9 29.88 1009.1 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111071400 070   8 *** *** OVC * * * 25.0 61 ** ** ** ** ** ** ** *   62   52 1012.4 ***** 1008.6 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111071500 070  14 ***  69 BKN 2 7 * 37.5 60 ** ** ** ** ** ** ** 6   63   51 1012.0 29.88 1008.2 *** *** ***** ***** *****  0.00T** 
076500 99999 201111071600 050  14 ***  69 BKN 1 7 * 37.5 60 ** ** ** ** ** ** ** 6   63   50 1011.7 29.85 1007.9 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111071700 040   9 ***  79 BKN 0 7 * 12.5 21 ** ** ** ** ** ** ** 6   63   50 1012.4 29.88 1008.6 *** ***  0.00T***** ***** ***** ** 
076500 99999 201111071800 010  10 ***  89 BKN 5 7 * 12.5 02 ** ** ** ** ** ** ** 6   62   50 1012.4 29.88 1008.6  64  53 ***** ***** *****  0.00T** 
